number,nickname,wish,point,continuity,total
1936,김치에너지,잘 버텼으면 좋겠다,5,7,48
1935,침더펄든,잘 이겨나가게 해주세요,5,3,4
1934,히히용트림발싸,캬캬,5,2,19
1933,김아장,침하하야 아프디마앙,5,1,23
1932,나옹이,!!!,5,1,24
1931,리리카,건행^^7,5,1,16
1930,911,빨리 세상을 뜨고싶어요,5,2,26
1929,페페스,감사하다,5,16,45
1928,실명전사유승규,인생을 날로먹게 해줘잉~,5,2,27
1927,맹대곤영감,　,5,1,6
1926,죠리퐁,취업하게 해주세요,5,3,34
1925,병건자치구기강담당,논문 쓰게 해주세요 제발요,5,1,34
1924,방구석냥이,내일도 무사히,5,1,2
1923,악몽의융합체,ㅎㅇㅌㅎㅇㅌ,5,53,53
1922,이과생,제발 시험 합격,5,1,1
1921,히누히트,노력하기,5,17,41
1920,POUTINE,감자탕,5,1,2
1919,김민주,로또 1등 제발,5,3,8
1918,키요하루,평생 놀고 먹게 해주세요..,5,15,36
1917,목조르지뉴,1. 연금복권 1등 당첨되게 해주세요.,5,1,2
1916,짭라오,회귀시켜줘,5,9,47
1915,뚝딱왕,임대주택 대성공 기원 10,5,12,40
1914,cianotebook,트리키벤 앨범대박,5,2,3
1913,연키민,로또 1등 당첨되게해주세요 제발ㄹ요,5,3,24
1912,성근철,메가플래너받을수이ㅛ게해주세요,5,1,16
1911,동그란펄,코로나 안아프게 지나가게해주세요,5,2,8
1910,웰시코기,연애~,5,1,15
1909,침착한거북이,건강과 취업,5,3,14
1908,오르트구름,오독완 (5/2),5,10,10
1907,올림픽,새롬아 사랑해 ,5,1,7
1906,아프리카백인,공부공부ㅜㅜ,5,3,28
1905,침착한알파카,우리 결혼하게 해주세요!,5,24,51
1904,손용돌이,로또 단독 1등 가즈아!!!!!!!,5,1,17
1903,gdzt4r,합격하게 해주세요,5,1,9
1902,광안리든킨도나쓰,세계 평화,5,1,3
1901,다비치,ㅊㅎ,5,21,36
1900,처절한왼손잡이김상룡,내가 만난 모든 사람들이 행복했으면 좋겠네요,5,1,47
1899,eryycx,명예는 영원하지않다,5,1,1
1898,ilynsj,롯데우승,5,9,10
1897,준비니우스,침착하고 차분하게 실수 없기를!,5,1,3
1896,요구르팅,건강해지기 교육원 잘다니기 여자친구 생기기,5,4,35
1895,침쭈풍,알바 붙게 해줘요,5,1,6
1894,침허허,나처럼 살지마시오,5,3,34
1893,제주집사,소원 소원 소원의 돌,5,6,40
1892,양갱의참맛,행복하게해조잉,5,2,26
1891,엥조엥,여친 생기게 해줘잉,5,3,35
1890,꾸네꾸네,수능 잘 보게 해주세요,5,3,3
1889,별명은무슨별명을,오늘 하루도 무사히,5,1,4
1888,김구름,에버소울 순이 뽑기,5,1,20
1887,능금이,올해는 사과값이 좋기를,5,1,2
1886,병앤건,건강해지기,5,1,14
1885,임쿼카,입시 합격해서 내년 행복한 유학생활 비나이다 비나이다.,5,1,36
1884,이상해풀,좋은밤,5,3,21
1883,모찌뀨리,시험 합격하게 해주세요,5,1,31
1882,널포인트익셉션,이직기원,5,1,14
1881,병건약건,범칙금 안날라오게 해주세요,5,1,18
1880,빡침펄,내일도 무사히,5,4,24
1879,도망가,다 잘되게 해주세요,5,1,6
1878,밤하늘에퍼어얼,재밌는 인생 살아보자,5,4,14
1877,삐갯피켓빅맥스,"좋은 연락이 오고, 인복이 터졌으면 좋겠다.",5,12,48
1876,손찬이형,복숭아 나무 아래에서 형제가 되기로 맹세를 했네~,5,7,9
1875,낼멸망,복권당첨,5,1,34
1874,인팁INTP,개근상,5,4,14
1873,쿼카콜라,야스,5,1,21
1872,리엘으,ㅊㅊ,5,1,18
1871,다라이박인천1호점,항상 성장할 수 있게 해주세요,5,3,3
1870,신사90,다른사람들 소원을 들어줘잉,5,6,39
1869,풍브로드,행복하게 해주세용,5,1,28
1868,매끈한물개,로또당첨,5,1,1
1867,기계조무사,ㅎㅇ,5,7,24
1866,간장마요옛날치킨,올해도 화이팅,5,1,1
1865,멋도리,돈 많이 벌게 해주세요,5,1,2
1864,문경한국인,올해는 감기좀 제발 안걸리길,5,6,18
1863,한심맨,내일 2차면접 제발 통과하게 해주세요,5,4,4
1862,울산사는김지원씨,크랭크 유튜브 잘되게 해주세요,5,5,12
1861,체리석류맛,잠 잘자게 해주세요,5,1,23
1860,박살공주,편입면접평타라도..,5,8,12
1859,조롱조롱거미줄에쭈구슬,장혜원 로또 1등 당첨되서 나 1억 주기,5,2,3
1858,류이크,로또! 가보자구! ,5,4,25
1857,소인배도라지,ㅎㅎ,5,6,47
1856,명륜동시정잡배,오늘 밤에도 카톡이 오길,5,25,39
1855,좌붕알초우붕알풀,롤 좀 잘하고 싶다ㅜㅜ,5,6,34
1854,복날의햅쌀,내인생화이팅,5,14,20
1853,짜투릇맨,화이팅구리,5,6,34
1852,침하하걸,화이팅,5,2,3
1851,피츠하버트,행복해져라 행복해져라~,5,24,42
1850,붕어빵먹고싶다,종전,5,2,8
1849,아우꼴뵈기좋아,친구의 건강 기원,5,1,3
1848,민머리,"이번 면접 잘보게해주십쇼.,",5,1,2
1847,다시는사칭을하지않겠습니다,머리안빠지게 해주세요,5,1,20
1846,닉네임변경디디5420,세계평화,5,10,48
1845,moolnaeng,안아프고 싶소 ,5,2,43
1844,humanbeing,토루크 막토가 되게 해주세요,5,1,19
1843,포더킹맨,행복한 방학,5,1,1
1842,난항상배고파,우리 여보 가게 대박나게 해주세요 19일차,5,7,24
1841,침버거버거,부지런하게 해주세요,5,5,35
1840,ケロロ,주식AI 성공 기원,5,27,46
1839,침며들랑말랑,방장건강하세오,5,2,4
1838,감자양파이,즐겁다,5,1,27
1837,핫도그스프,행복,5,6,7
1836,김풍의은밀한카페,빨리 낫게 해주세요,5,1,4
1835,치약맨,하고싶은거 하길,5,1,20
1834,춤봉춤봉,오디션 합격 하게 해주세요,5,1,11
1833,방귀대장,취업과 여자친구,5,1,31
1832,EXCF,김유정 씨와 지독하게 얽히게 해주세요,5,9,26
1831,야스왕야추킹,그 아이가 언제나 무사하길,5,12,51
1830,한량백수,한량백수로 살게 해주세요,5,1,8
1829,23한화우승,우승,5,1,19
1828,쐬고기면,정규직 전환,5,3,43
1827,1웅2,밑 바 닥,5,1,11
1826,베이킹스맨,행복,5,1,13
1825,정정회원,통천누나랑 결혼하게 해주세요💛,5,18,31
1824,내가좋아하는건주호민,대학 합격하게 해주세요.,5,2,5
1823,네버버,우리 아이들 출연 기원,5,1,3
1822,중과부적,편안함,5,4,39
1821,안침착걸,성공기원 침착맨 행복,5,4,45
1820,늑대인간침투부요원,내면의 평화,5,1,31
1819,상병건더기,남자친구 생기게 해주세요,5,1,3
1818,상해치사죄,로또1등 로또1등,5,1,26
1817,침하하즉시가입,내일도 평화로운 하루 되게 해주세요,5,1,44
1816,패션왕,컨버스 성공하게 해주세요,5,4,18
1815,이병건빵스프,행복해져라~,5,1,24
1814,오히려죻아,오늘도 아자아자,5,3,29
1813,어쩐지좋은일이생길것같은저,23년1월31일 침렉스를 내곁에 주시옵소서…,5,1,7
1812,우두둑,행복,5,1,8
1811,사바나펭귄,무탈히 전역하게 해주세요,5,1,31
1810,pata8onia,합격,5,1,1
1809,짬투부,잭스,5,1,13
1808,조듀이,임고합격..!,5,1,11
1807,난노난노,우주에서 제일 맛있는 김치찌개를 먹어볼수 있길...,5,5,5
1806,삼국군영전2해줘잉,좋은 제자 들어오게 해주세요,5,2,36
1805,페이지마스터,이직성공,5,1,11
1804,안지영,대학가기,5,3,3
1803,한연호,바라는대로,5,1,2
1802,곽동팔,불로소득,5,1,2
1801,털보야좋아해,프리랜서인데 일 많이 들어오게 해주세요,5,12,36
1800,배공팡,취뽀,5,24,43
1799,불안전놀이터장옥마허,잠이 잘 온다잉,5,1,5
1798,축구유튜버초대기원,우리가족 건강!,5,3,9
1797,침착한애스크,여자친구 사귀게 해주세요,5,13,25
1796,공포의침숭이,일 잘풀리게 해줘잉,5,2,38
1795,이설휘,반짝반짝 빛나는 사람이 되고싶어요.,5,2,36
1794,나작침협회장,이번주말다최애만날수있게해주세요,5,6,10
1793,그부리룸,무병장수하게 해주세요,5,1,13
1792,과자먹다목에걸린침숭이,침투부 200만 너므 기쁘요~~!!!,5,2,24
1791,침드렁,책을 다 버려야 하나 방이 지저분해,5,6,18
1790,몰라인마,로또 1등~,5,1,16
1789,스컹크오믈렛,원하는 거 전부,5,1,13
1788,안녕v,침하하 소원을 안 빌면 하루가 허전하다지?ㅋ,5,1,24
1787,노마닉,여자친구 생기게 해주세요,5,9,40
1786,침라면순한맛,죽여줘,5,1,13
1785,나는두콩,모두 건강하길!,5,7,45
1784,밧트만,웹파A+ 받게 해주세요,5,1,1
1783,안경잡이,로또 1등 당첨,5,1,29
1782,맛있는만두,다들 행복하길 바래요,5,3,4
1781,푸디잉,내 생각 나길,5,1,27
1780,내사랑란모,올드리즈,5,1,30
1779,dlwlrma,삶,5,2,45
1778,거북이형님,수술부위 잘아물게,5,1,36
1777,침하하핫,이루어져라,5,50,50
1776,난슬플때운동을해,테슬라야 아프지 마라~,5,1,2
1775,부자애옹이,저희 또또 습식 사료 냠냠 잘 먹게 해주세요,5,2,31
1774,사나이정석호,잠이옵니다,5,1,4
1773,믽하하,우리가족모두건강♡,5,1,1
1772,발바닥,행복하고 싶어요,5,3,47
1771,봉합전문의,계속 선물로 수익만 볼수있게해주세요,5,6,42
1770,평범한물리애호가,원하는 곳에 합격하게 해주세요..! 🙏,5,7,12
1769,모켈레음베음베,1월 미친 듯이 살아보자,5,2,25
1768,KDB,시간 녹여주세요,5,21,41
1767,케이쒸,내소원 뿌시빠슈,5,3,9
1766,고구마언덕,다이어트 잘 하게 해주세요,5,10,36
1765,침궤도,아몰랑,5,9,49
1764,살쾡이,로또,5,1,7
1763,임다섯모,좋은연인 만나게해주세요,5,25,37
1762,물마시고옴,로또 1등,5,1,5
1761,paka9999,집에보내주세요,5,3,13
1760,주펄아방궁창고월세세입자,코로나좀낫게해주세요,5,4,22
1759,흑화맨,침하하 망하게 해주세요,5,49,51
1758,아조씨가조아,열시미 살자,5,1,39
1757,고오스,아프지 마라상궈,5,1,31
1756,구리구리상상,1지망 고등학교 붙길~,5,1,4
1755,어서옾쇼,인생 재밌어요,5,1,39
1754,균하하,감사합니다,5,2,43
1753,감골맨,우리집은 코로나를 비켜가길 ~,5,1,6
1752,오징어,으ㅏ하하,5,25,51
1751,404,행복,5,1,2
1750,별내동주민,23 CPA 합격👊,5,3,45
1749,삼라만상반팔티,😎,5,1,26
1748,파랑파랑,올해는 행복하자 ~230109~,5,2,34
1747,데니드,열심히 살게 해주세요,5,2,20
1746,Batu,부자되자,5,1,6
1745,AYOO,내가 좋아하는 사람들이 별 탈 없기를,5,3,32
1744,전자공학민수,전역,5,35,44
1743,JISEOP,건강,5,3,36
1742,챼형원,이집트 전시 순항,5,1,43
1741,쭈나님,장사잘되서 근심걱정 다 날리게 해주세요,5,4,18
1740,침은이루어진다,"책임과 끈기 그리고 사랑을 주세요, 미리 감사드립니다.",5,13,18
1739,Patrasche,오늘도 힘내자,5,53,53
1738,김나르,기도,5,1,1
1737,모래성이당,🙏,5,2,16
1736,체육교육과,집중,5,2,34
1735,꾸러기수비대,집 옆 편의점에 탑티어청양고추볶음면 재고 좀 채워넣길,5,1,2
1734,침공어찌하여목만오셨소,츨첵,5,35,48
1733,목동다이옥신,30대 모쏠아다 탈출기원,5,53,53
1732,lisshoman,$_$,5,1,14
1731,summerboy,아빠 건강하게 해주세요,5,1,2
1730,제이나,1,5,1,1
1729,콩스치킨,울어~,5,1,5
1728,할일을하자,올해는 작년의 1.5배 벌게 해주세요,5,1,21
1727,우유는고소해,5점,5,6,24
1726,말코로이수,굿굿,5,22,23
1725,옾월량,여기 계신분들 모든 소원이 이루어지시길!,5,2,43
1724,까붕이,침하하하,5,2,28
1723,SKTT1FAKER,페이커 우승 기원,5,3,23
1722,이병건강냉이사이에낀김가루,1등,5,6,51
1721,대천벌,살빼자,5,1,2
1720,카우우,오늘도 평화롭게 지나가길,5,1,8
1719,말밥당근,3대 500,5,46,47
1718,호펠리오스,봄아 와라 재미없다~,5,29,45
1717,침착맨똥강아지,침투부 구독자 300만 기원,5,1,9
1716,더치반더린드,집중력 오르게 해주세요!,5,2,2
1715,염산맛치킨,오늘 하루 장사 잘 되게 해주세요~,5,1,14
1714,깨갱2,돌!,5,3,24
1713,tpd5q2,소원들어주세요,5,1,1
1712,쌍따봉,공항 치료,5,1,2
1711,DIZZY,내일 월급날 ,5,7,46
1710,침콩이,꿈 안 꾸고 자기,5,1,8
1709,주호민양말,201호 이사가게 해주세요!,5,1,2
1708,차돌짬뽕육수,화이팅,5,1,1
1707,김요들,우리 가족 건강하게해주세요,5,1,13
1706,침착한까마구,침하하 BM 대박나라,5,1,4
1705,Arsenal,가족건강!,5,1,22
1704,김종욱,살려주세요,5,1,1
1703,바로하모니카,모든소원아 이루어져라,5,1,31
1702,짱구는목말라,내 고민 가져가줘~,5,52,52
1701,주호민병건,운동하자,5,3,46
1700,고릴라,일 안하고 돈 많이 벌게 해주세요,5,1,17
1699,나르트르,건강,5,1,5
1698,루시구시,논문 통과하게 해주세요 제발요~,5,2,4
1697,자쿠5776,로또 1등!!!!!!!!!제발!!!!!!,5,1,14
1696,궤소리꿈나무,다시 열심히 화이팅,5,1,12
1695,아햏햏,댄멘,5,1,44
1694,마토야,건강기원,5,3,32
1693,마크주커버그, 후아후아,5,1,4
1692,강고양이,흥청망청,5,1,31
1691,바닥난체력,제발 이번주 로또 1등 당첨되게해주세요,5,1,30
1690,장기하,좋은 인연이랑 함께하고싶어잉,5,5,43
1689,종족의배신자,약속을 잘 지키자,5,3,20
1688,침윤륜,침착맨 셀카 plz,5,4,45
1687,남병장,윈터 사인받게 해주세요,5,1,5
1686,아기끼리코덤보,올해는 연애!,5,2,17
1685,베르린,바른자세맑은정신,5,41,41
1684,할로윈째깐이,소원 들어주세요,5,1,36
1683,파워버스기사,오늘도 출첵ㅋ,5,41,45
1682,냥이냥이물고기,행복,5,4,35
1681,mousi,컨디션 올라와라~~,5,1,28
1680,배유기,진짜 이직,5,6,15
1679,까를로,최종합격,5,16,16
1678,응애나애기깐밤,내일은 더 부지런해지게 해주세요~,5,1,2
1677,칠레광부,협력업체. . . . . 새끼발가락 찧이게 해주세요..,5,5,18
1676,초까와이,시험합격기원,5,1,4
1675,닉넴머하지,나와 주위 모든 사람이 행복하고 건강하길,5,1,22
1674,드걔쟤,나무위키정기컨텐츠기원,5,1,8
1673,캄따운맨,예린님 초대해줘잉,5,1,8
1672,병꺼니,즐거운 방학~!!,5,1,27
1671,자치구인사과인재양성팀,세계 평화를 빕니다.,5,1,49
1670,이대영vs우원박,이틀째,5,3,7
1669,포동포동쿤,꺄륵,5,1,22
1668,아싸라비아콜롬비아,여자친구 생기게 해주세요,5,1,30
1667,낭만맨,돌멩이,5,6,24
1666,비단골한량,아오 왤케 까먹냐 소원의 돌 쓰는거 ,5,1,14
1665,즐거운무의식,행복하게 살자,5,41,45
1664,침착한쪼꼽칩,맛있는 저녁 먹자,5,1,5
1663,진희남자친구,건축기사 합격기원 여자친구 국가공무원 합격기원,5,1,6
1662,사이버샌즈,알바다음사람구해지게해주세요,5,1,1
1661,낭만주의,건강,5,1,35
1660,침휴휴,취업 좀 시켜주세요,5,1,2
1659,병건틴틴,남자친구 생기게 해주세요,5,2,39
1658,피깨피갯삑궷츢,제발 취업하고 싶어요 ㅠ,5,1,6
1657,게시판,시바 연속 끊긴 거 너무 열받아요,5,1,51
1656,고수한다발,소원들어주는돌아 취업시켜줘잉,5,11,17
1655,뽀로롤롱,제발최종합격,5,21,45
1654,라푼젤,이직,5,1,25
1653,호밀밭의파스쿠찌,락스타되기ㅎㅎ,5,1,2
1652,염소YA가라,우리 남은 가족 모두 앞으로 하는일 잘되게 해주세요,5,1,15
1651,발랄하네,ㅅㄱㅍㅎ,5,45,45
1650,멜론맛우유,청춘사업 열심히ㅎㅎ,5,2,29
1649,집에갈준비,소원 들어주는 돌,5,1,6
1648,침펄풍팬임,부서이동성공,5,46,48
1647,전별루요,하고싶다,5,3,7
1646,침착한중년,소원 이루어지게 해주세요,5,1,9
1645,병건없인못살아,돈마니주는데취업하게해줘잉,5,6,8
1644,항문낭짜조,집 빨리 가게해조,5,5,31
1643,궤도민,오히려 생각을 멈춰,5,7,51
1642,경아무것도안함축,차기작 대박나게 해주세요,5,1,1
1641,냥냥뇽녕,돈많개해주세요,5,1,12
1640,신나는삼국지아하,피곤하지 않은 삶,5,17,30
1639,침셜리,오늘도 꿀잠자게해주세요,5,1,8
1638,침퐈하,바른자세로 앉게 해죠라 (거북이처럼 앉아있음),5,1,16
1637,다현히어로즈,집에 가고싶다..,5,1,21
1636,씅생님,오늘 서류 결과 발표 합격하게 해주세요,5,1,1
1635,뿌잉찐,몰루,5,5,37
1634,Welcome,오늘도 무사히,5,3,15
1633,우사인너트,소방합격기원,5,14,35
1632,gammang,건강하게 다이어트 성공!,5,17,27
1631,쨰깐둥이,지방만 빠져있길,5,27,43
1630,승진호랑이,다들 안녕하자 !,5,1,8
1629,영걸맨,호상,5,6,39
1628,한썸머,다이어트 성공하자,5,1,6
1627,침착맨침착맨,남은 시간도 열심히,5,53,53
1626,시댕구리,기분 좋은 하루 보내기,5,6,33
1625,메이트리,럭작,5,11,47
1624,파이짜,침야호~,5,1,11
1623,염소가그리운수달,홧팅,5,2,16
1622,100호침투부수호자,콥링엄,5,37,45
1621,냉동떡,어제는 망친거 같아요,5,1,7
1620,좋소민수,오빠 미국에서 빨리 돌아오게 해주세요 (입국심사거절환영,5,1,19
1619,봄여름가슴겨울,수험생활 성공 기원,5,7,19
1618,병건갓,정신건강!,5,1,1
1617,눈이침침착걸,합격,5,1,5
1616,침침ㅁ침,하는 일 모두 잘 되게 해주세요,5,13,37
1615,느자구맨,머찐 한해,5,1,5
1614,주펄의비혼주의개그,로또 되게 해주세요 제발,5,1,36
1613,마르코1204,올해 돈 많이벌게 해주세요,5,1,1
1612,흰보라,"건강, 좋은여자만나게",5,3,19
1611,쌉사리다스,쾌변,5,1,22
1610,킹병거니,내일 인사 제발...,5,2,43
1609,Krbaaa,로또 1등 당첨 기원,5,1,38
1608,현서임,내일부터 오전 9시전엔 기상할 수 있도록 해주세요 ,5,1,1
1607,민초단단장,으아아아일나가기싫어,5,1,9
1606,쭈펄곰,여행 무사히 재밌게 하게 해주세요,5,53,53
1605,냉장고속고양이,행복하게해주세요,5,1,2
1604,예준이아빠,우리 아들 건강하기,5,1,8
1603,무테키,소설가 되게해주세요,5,1,9
1602,대가리밟기요정,침투부 초대석 개청자 대표로 인터뷰하게 해주세요~,5,1,18
1601,방랑화가,합격,5,1,1
1600,캡틴플레닛,행복해용,5,3,8
1599,온실속잡초,세계평화,5,5,29
1598,메밀묵,👌,5,1,19
1597,섹시가이매직박,로또1등,5,20,37
1596,킹뚜껑,횐님들 소원 이루어지게 해주세요,5,52,52
1595,특착맨,보나스 많이 주세요 컴픆ㅌ ㅓ 주문 빨리하게~,5,3,16
1594,침직속통천저격수,방랑화가이병건8화 대박기원,5,1,2
1593,당산불주먹,치트스킬 받고 이세계 전생하고싶습니다,5,5,7
1592,이병건강해라,토요일 시험 130점 맞게 해줘잉,5,4,9
1591,푸른토마토,계속 더 나아지자,5,2,2
1590,침하하를해볼거예옹,건강요맨,5,1,11
1589,침공의좌고랄,포기하지말자,5,1,1
1588,벌꿀등급표,계약 잘되게 해주세요 !,5,2,2
1587,남궁춘자,부지런히 살자,5,1,50
1586,우원박잘생김,부자,5,47,47
